date,product,sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14
2018-10-05,Nightwear,93,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0,77.0,171.0,177.0,79.0,1.0
2018-10-05,Shoes,143,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0,77.0,171.0,177.0,79.0
2018-10-05,Socks & Tights,182,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0,77.0,171.0,177.0
2018-10-05,Swimwear,71,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0,77.0,171.0
2018-10-05,Underwear,207,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0,77.0
2018-10-05,Underwear/nightwear,1,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0,228.0
2018-10-05,Unknown,7,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0,1.0
2018-10-06,Accessories,374,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0,6.0
2018-10-06,Cosmetic,5,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0,365.0
2018-10-06,Garment Full body,458,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0,4.0
2018-10-06,Garment Lower body,795,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0,470.0
2018-10-06,Garment Upper body,2040,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0,761.0
2018-10-06,Interior textile,1,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0,1935.0
2018-10-06,Items,1,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0,1.0
2018-10-06,Nightwear,93,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0,93.0
2018-10-06,Shoes,165,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0,143.0
2018-10-06,Socks & Tights,189,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0,182.0
2018-10-06,Swimwear,80,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0,71.0
2018-10-06,Underwear,213,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0,207.0
2018-10-06,Underwear/nightwear,1,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0,1.0
2018-10-06,Unknown,5,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0,7.0
2018-10-07,Accessories,336,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0,374.0
2018-10-07,Cosmetic,5,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0,5.0
2018-10-07,Garment Full body,422,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0,458.0
2018-10-07,Garment Lower body,775,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0,795.0
2018-10-07,Garment Upper body,1922,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0,2040.0
2018-10-07,Interior textile,1,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0,1.0
2018-10-07,Items,1,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0,1.0
2018-10-07,Nightwear,93,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0,93.0
2018-10-07,Shoes,150,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0,165.0
2018-10-07,Socks & Tights,170,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0,189.0
2018-10-07,Swimwear,80,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0,80.0
2018-10-07,Underwear,209,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0,213.0
2018-10-07,Underwear/nightwear,2,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0,1.0
2018-10-07,Unknown,5,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0,5.0
2018-10-08,Accessories,344,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0,336.0
2018-10-08,Cosmetic,2,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0,5.0
2018-10-08,Garment Full body,405,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0,422.0
2018-10-08,Garment Lower body,757,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0,775.0
2018-10-08,Garment Upper body,1813,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0,1922.0
2018-10-08,Items,1,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0,1.0
2018-10-08,Nightwear,78,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0,1.0
2018-10-08,Shoes,157,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0,93.0
2018-10-08,Socks & Tights,145,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0,150.0
2018-10-08,Swimwear,87,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0,170.0
2018-10-08,Underwear,206,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0,80.0
2018-10-08,Underwear/nightwear,3,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0,209.0
2018-10-08,Unknown,4,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0,2.0
2018-10-09,Accessories,374,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0,5.0
2018-10-09,Cosmetic,3,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0,344.0
2018-10-09,Garment Full body,495,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0,2.0
2018-10-09,Garment Lower body,837,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0,405.0
2018-10-09,Garment Upper body,2025,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0,757.0
2018-10-09,Interior textile,1,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0,1813.0
2018-10-09,Items,1,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0,1.0
2018-10-09,Nightwear,101,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0,78.0
2018-10-09,Shoes,186,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0,157.0
2018-10-09,Socks & Tights,151,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0,145.0
2018-10-09,Swimwear,92,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0,87.0
2018-10-09,Underwear,237,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0,206.0
2018-10-09,Underwear/nightwear,1,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0,3.0
2018-10-09,Unknown,6,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0,4.0
2018-10-10,Accessories,512,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0,374.0
2018-10-10,Cosmetic,6,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0,3.0
2018-10-10,Garment Full body,634,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0,495.0
2018-10-10,Garment Lower body,1014,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0,837.0
2018-10-10,Garment Upper body,2472,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0,2025.0
2018-10-10,Items,1,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0,1.0
2018-10-10,Nightwear,117,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0,1.0
2018-10-10,Shoes,220,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0,101.0
2018-10-10,Socks & Tights,204,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0,186.0
2018-10-10,Swimwear,116,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0,151.0
2018-10-10,Underwear,290,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0,92.0
2018-10-10,Underwear/nightwear,4,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0,237.0
2018-10-10,Unknown,5,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0,1.0
2018-10-11,Accessories,465,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0,6.0
2018-10-11,Cosmetic,6,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0,512.0
2018-10-11,Garment Full body,645,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0,6.0
2018-10-11,Garment Lower body,978,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0,634.0
2018-10-11,Garment Upper body,2401,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0,1014.0
2018-10-11,Items,1,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0,2472.0
2018-10-11,Nightwear,117,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0,1.0
2018-10-11,Shoes,216,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0,117.0
2018-10-11,Socks & Tights,180,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0,220.0
2018-10-11,Swimwear,99,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0,204.0
2018-10-11,Underwear,259,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0,116.0
2018-10-11,Underwear/nightwear,6,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0,290.0
2018-10-11,Unknown,7,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0,4.0
2018-10-12,Accessories,458,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0,5.0
2018-10-12,Bags,1,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0,465.0
2018-10-12,Cosmetic,7,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0,6.0
2018-10-12,Garment Full body,590,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0,645.0
2018-10-12,Garment Lower body,974,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0,978.0
2018-10-12,Garment Upper body,2433,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0,2401.0
2018-10-12,Items,1,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0,1.0
2018-10-12,Nightwear,118,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0,117.0
2018-10-12,Shoes,204,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0,216.0
2018-10-12,Socks & Tights,207,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0,180.0
2018-10-12,Swimwear,105,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0,99.0
2018-10-12,Underwear,280,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0,259.0
2018-10-12,Unknown,6,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0,6.0
2018-10-13,Accessories,462,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0,7.0
2018-10-13,Bags,1,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0,458.0
2018-10-13,Cosmetic,4,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0,1.0
2018-10-13,Garment Full body,576,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0,7.0
2018-10-13,Garment Lower body,938,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0,590.0
2018-10-13,Garment Upper body,2330,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0,974.0
2018-10-13,Items,1,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0,2433.0
2018-10-13,Nightwear,98,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0,1.0
2018-10-13,Shoes,165,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0,118.0
2018-10-13,Socks & Tights,193,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0,204.0
2018-10-13,Swimwear,87,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0,207.0
2018-10-13,Underwear,253,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0,105.0
2018-10-13,Underwear/nightwear,3,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0,280.0
2018-10-13,Unknown,7,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0,6.0
2018-10-14,Accessories,359,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0,462.0
2018-10-14,Cosmetic,3,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0,1.0
2018-10-14,Garment Full body,467,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0,4.0
2018-10-14,Garment Lower body,808,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0,576.0
2018-10-14,Garment Upper body,2024,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0,938.0
2018-10-14,Items,1,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0,2330.0
2018-10-14,Nightwear,82,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0,1.0
2018-10-14,Shoes,157,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0,98.0
2018-10-14,Socks & Tights,169,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0,165.0
2018-10-14,Swimwear,84,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0,193.0
2018-10-14,Underwear,227,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0,87.0
2018-10-14,Unknown,5,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0,253.0
2018-10-15,Accessories,368,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0,3.0
2018-10-15,Cosmetic,3,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0,7.0
2018-10-15,Garment Full body,517,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0,359.0
2018-10-15,Garment Lower body,855,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0,3.0
2018-10-15,Garment Upper body,1943,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0,467.0
2018-10-15,Items,1,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0,808.0
2018-10-15,Nightwear,90,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0,2024.0
2018-10-15,Shoes,186,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0,1.0
2018-10-15,Socks & Tights,150,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0,82.0
2018-10-15,Swimwear,104,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0,157.0
2018-10-15,Underwear,217,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0,169.0
2018-10-15,Underwear/nightwear,1,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0,84.0
2018-10-15,Unknown,6,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0,227.0
2018-10-16,Accessories,433,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0,5.0
2018-10-16,Cosmetic,6,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0,368.0
2018-10-16,Garment Full body,613,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0,3.0
2018-10-16,Garment Lower body,954,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0,517.0
2018-10-16,Garment Upper body,2309,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0,855.0
2018-10-16,Interior textile,1,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0,1943.0
2018-10-16,Items,1,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0,1.0
2018-10-16,Nightwear,96,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0,90.0
2018-10-16,Shoes,197,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0,186.0
2018-10-16,Socks & Tights,179,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0,150.0
2018-10-16,Swimwear,92,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0,104.0
2018-10-16,Underwear,258,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0,217.0
2018-10-16,Underwear/nightwear,2,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0,1.0
2018-10-16,Unknown,7,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0,6.0
2018-10-17,Accessories,436,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0,433.0
2018-10-17,Bags,1,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0,6.0
2018-10-17,Cosmetic,6,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0,613.0
2018-10-17,Garment Full body,686,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0,954.0
2018-10-17,Garment Lower body,1056,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0,2309.0
2018-10-17,Garment Upper body,2475,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0,1.0
2018-10-17,Items,1,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0,1.0
2018-10-17,Nightwear,109,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0,96.0
2018-10-17,Shoes,231,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0,197.0
2018-10-17,Socks & Tights,164,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0,179.0
2018-10-17,Swimwear,112,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0,92.0
2018-10-17,Underwear,262,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0,258.0
2018-10-17,Underwear/nightwear,3,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0,2.0
2018-10-17,Unknown,6,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0,7.0
2018-10-18,Accessories,404,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0,436.0
2018-10-18,Cosmetic,3,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0,1.0
2018-10-18,Garment Full body,593,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0,6.0
2018-10-18,Garment Lower body,911,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0,686.0
2018-10-18,Garment Upper body,2247,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0,1056.0
2018-10-18,Items,1,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0,2475.0
2018-10-18,Nightwear,98,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0,1.0
2018-10-18,Shoes,208,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0,109.0
2018-10-18,Socks & Tights,160,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0,231.0
2018-10-18,Swimwear,88,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0,164.0
2018-10-18,Underwear,238,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0,112.0
2018-10-18,Unknown,6,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0,262.0
2018-10-19,Accessories,402,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0,3.0
2018-10-19,Cosmetic,6,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0,6.0
2018-10-19,Garment Full body,542,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0,404.0
2018-10-19,Garment Lower body,875,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0,3.0
2018-10-19,Garment Upper body,2148,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0,593.0
2018-10-19,Items,1,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0,911.0
2018-10-19,Nightwear,91,1.0,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0,2247.0
2018-10-19,Shoes,186,91.0,1.0,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0,1.0
2018-10-19,Socks & Tights,169,186.0,91.0,1.0,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0,98.0
2018-10-19,Swimwear,80,169.0,186.0,91.0,1.0,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0,208.0
2018-10-19,Underwear,221,80.0,169.0,186.0,91.0,1.0,2148.0,875.0,542.0,6.0,402.0,6.0,238.0,88.0,160.0
